AGI code	Annotation
AT5G60010	"FAD binding / calcium ion binding / electron carrier/ iron ion binding / oxidoreductase/ oxidoreductase, acting on NADH or NADPH, with oxygen as acceptor / peroxidase/ superoxide-generating NADPH oxidase; FUNCTIONS IN: in 8 functions; INVOLVED IN: oxidation reduction; LOCATED IN: integral to membrane, membrane; EXPRESSED IN: 7 plant structures; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage, 4 anthesis, LP.10 ten leaves visible, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Ferredoxin reductase-type FAD-binding domain (InterPro:IPR017927), Cytochrome b245, heavy chain (InterPro:IPR000778), EF-HAND 1 (InterPro:IPR018247), Calcium-binding EF-hand (InterPro:IPR002048), EF-Hand type (InterPro:IPR011992), EF hand (InterPro:IPR018248), Ferric reductase-like transmembrane component, N-terminal (InterPro:IPR013130), Ferric reductase, NAD binding (InterPro:IPR013121), NADPH oxidase Respiratory burst (InterPro:IPR013623), EF-HAND 2 (InterPro:IPR018249), FAD-binding 8 (InterPro:IPR013112), Riboflavin synthase-like beta-barrel (InterPro:IPR017938); BEST Arabidopsis thaliana protein match is: ferric reductase-like transmembrane component family protein (TAIR:AT3G45810.1); Has 1244 Blast hits to 1158 proteins in 195 species: Archae - 0; Bacteria - 81; Metazoa - 578; Fungi - 207; Plants - 270; Viruses - 0; Other Eukaryotes - 108 (source: NCBI BLink)."
AT5G61310	"cytochrome c oxidase subunit Vc, putative / COX5C, putative; FUNCTIONS IN: cytochrome-c oxidase activity; LOCATED IN: mitochondrial respiratory chain, endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Cytochrome c oxidase subunit Vc (InterPro:IPR008432); BEST Arabidopsis thaliana protein match is: cytochrome c oxidase subunit Vc family protein / COX5C family protein (TAIR:AT2G47380.1); Has 60 Blast hits to 60 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 60; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
AT5G64100	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: cell wall; EXPRESSED IN: hypocotyl, root, callus; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT5G64110.1); Has 2534 Blast hits to 2521 proteins in 146 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 20; Plants - 2497; Viruses - 0; Other Eukaryotes - 17 (source: NCBI BLink)."
AT5G64110	"peroxidase, putative; FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: membrane; EXPRESSED IN: shoot, shoot apex, stamen, leaf; EXPRESSED DURING: 4 anthesis; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT5G64100.1); Has 2475 Blast hits to 2463 proteins in 135 species: Archae - 0; Bacteria - 4; Metazoa - 0; Fungi - 11; Plants - 2453; Viruses - 0; Other Eukaryotes - 7 (source: NCBI BLink)."
AT5G66390	"peroxidase 72 (PER72) (P72) (PRXR8); FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: leaf apex, hypocotyl, flower, root; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT4G36430.1); Has 2940 Blast hits to 2923 proteins in 224 species: Archae - 0; Bacteria - 4; Metazoa - 0; Fungi - 117; Plants - 2778; Viruses - 0; Other Eukaryotes - 41 (source: NCBI BLink)."
AT5G67400	"peroxidase 73 (PER73) (P73) (PRXR11); FUNCTIONS IN: electron carrier activity, peroxidase activity, heme binding; INVOLVED IN: response to oxidative stress; LOCATED IN: endomembrane system; EXPRESSED IN: root; CONTAINS InterPro DOMAIN/s: Haem peroxidase (InterPro:IPR010255), Plant peroxidase (InterPro:IPR000823), Haem peroxidase, plant/fungal/bacterial (InterPro:IPR002016); BEST Arabidopsis thaliana protein match is: peroxidase, putative (TAIR:AT3G49960.1); Has 2886 Blast hits to 2873 proteins in 211 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 83; Plants - 2764; Viruses - 0; Other Eukaryotes - 39 (source: NCBI BLink)."
ATCG00540	Encodes cytochrome f apoprotein; involved in photosynthetic electron transport chain; encoded by the chloroplast genome and is transcriptionally repressed by a nuclear gene HCF2.
ATCG00570	PSII cytochrome b559
ATCG00580	"PSII cytochrome b559. There have been many speculations about the function of Cyt b559, but the most favored at present is that it plays a protective role by acting as an electron acceptor or electron donor under conditions when electron flow through PSII is not optimized."
ATCG00600	"Cytochrome b6-f complex, subunit V. Disruption of homologous gene in Chlamydomonas results in disruption of cytochrome b6-f complex."
ATCG00720	Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.
ATCG00730	A chloroplast gene encoding subunit IV of the cytochrome b6/f complex
ATMG00110	Encodes a mitochondria-encoded cytochrome c biogenesis protein.
ATMG00160	cytochrome c oxidase subunit 2
ATMG00180	cytochrome c biogenesis orf452
ATMG00220	Mitochondrial apocytochrome b (cob) gene encodes a subunit of the ubiquinol-cytochrome c oxidoreductase and is part of a 5 kb transcript. The transcript also contains a pseudogene for ribosomal protein S14 called RPS15 and a tRNA(Ser) gene. Both the Cob and RPS15 genes are edited in the transcript.
ATMG00730	Encodes cytochrome c oxidase subunit 3.
ATMG00830	cytochrome c biogenesis orf382
ATMG00900	cytochrome c biogenesis orf256
ATMG00960	"Encodes a protein of the mitochondrial membrane which has been shown to be present in a number of unidentified complexes including a 500-KDa complex postulated to have heme lyase activity, in which another protein (AtCCMH, AT1G15220) is also involved. cytochrome c biogenesis orf203."
ATMG01280	encodes a cytochrome c oxidase subunit II
ATMG01360	cytochrome c oxidase subunit 1
AT1G01190	member of CYP78A
AT1G01280	"member of CYP703A  CYP703A2 is expressed specifically in anthers of land plants, catalyzing the in-chain hydroxylation at the C-7 position of medium-chain saturated fatty acids (lauric acid in-chain hydroxylase) which is involved in pollen development (sporopollenin synthesis)."
AT1G01580	"Encodes the low-iron-inducible ferric chelate reductase responsible for reduction of iron at the root surface.  It is likely to be the major Fe(III) chelate reductase in Arabidopsis iron metabolism.  Coordinately regulated with IRT1, the major transporter responsible for high-affinity iron uptake from the soil, at both transcriptional and posttranscriptional levels. Steady state mRNA levels are regulated by several metals.  Its transcription is regulated by FIT1."
AT1G01590	Encodes a ferric-chelate reductase that is expressed at extremely low levels in Fe deficiency-induced seedlings.
AT1G01880	"DNA repair protein, putative; FUNCTIONS IN: DNA binding, catalytic activity, nuclease activity; INVOLVED IN: DNA repair; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: XPG N-terminal (InterPro:IPR006085), DNA repair protein (XPGC)/yeast Rad (InterPro:IPR006084), Helix-hairpin-helix motif, class 2 (InterPro:IPR008918), XPG I (InterPro:IPR006086); BEST Arabidopsis thaliana protein match is: DNA binding / catalytic/ chromatin binding / nuclease (TAIR:AT3G48900.2); Has 1560 Blast hits to 1437 proteins in 260 species: Archae - 192; Bacteria - 1; Metazoa - 427; Fungi - 473; Plants - 104; Viruses - 11; Other Eukaryotes - 352 (source: NCBI BLink)."
AT1G04840	pentatricopeptide (PPR) repeat-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT1G08070.1); Has 14411 Blast hits to 5349 proteins in 182 species: Archae - 0; Bacteria - 4; Metazoa - 156; Fungi - 83; Plants - 13901; Viruses - 0; Other Eukaryotes - 267 (source: NCBI BLink).
AT1G05260	"Encodes a cold-inducible cationic peroxidase that is involved in the stress response. In response to low temperature, RCI3 transcripts accumulate in the aerial part and in roots of etiolated seedlings but only in roots of light-grown seedlings."
AT1G05330	"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: stem, sepal; EXPRESSED DURING: petal differentiation and expansion stage; Has 2 Blast hits to 2 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 2; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
AT1G07890	"Encodes a cytosolic ascorbate peroxidase APX1.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms. At least part of the induction of heat shock proteins during light stress in Arabidopsis is mediated by H2O2 that is scavenged by APX1. Expression of the gene is downregulated in the presence of paraquat, an inducer of photoxidative stress."
AT1G08070	"pentatricopeptide (PPR) repeat-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 7 plant structures; EXPRESSED DURING: 4 anthesis, petal differentiation and expansion stage, D bilateral stage, E expanded cotyledon stage; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT2G29760.1); Has 15909 Blast hits to 5618 proteins in 190 species: Archae - 0; Bacteria - 2; Metazoa - 215; Fungi - 128; Plants - 15150; Viruses - 0; Other Eukaryotes - 414 (source: NCBI BLink)."
AT1G11600	member of CYP77B
AT1G11680	putative obtusifoliol 14-alpha demethylase involved in sterol biosynthesis.
AT1G11915	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: root; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G17350.1); Has 109 Blast hits to 109 proteins in 8 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 109; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
AT1G12190	"F-box family protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Cyclin-like F-box (InterPro:IPR001810), F-box associated (InterPro:IPR006527), F-box associated type 1 (InterPro:IPR017451); BEST Arabidopsis thaliana protein match is: F-box family protein (TAIR:AT1G12170.1); Has 703 Blast hits to 685 proteins in 29 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 699; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink)."
AT1G12480	"Encodes a membrane protein with 10 predicted transmembrane helices. SLAC1 is a multispanning  membrane protein  expressed predominantly in guard cells that plays a role in regulating cellular ion homeostasis and S-type anion currents. SLAC1 is important for normal stomatal closure in response to a variety of signals including elevated CO2, ozone, ABA, darkness, and humidity. SLAC1:GFP localizes to the plasma membrane."
AT1G13110	member of CYP71B
AT1G13150	member of CYP86C
AT1G13710	member of CYP78A
AT1G14650	"SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein; FUNCTIONS IN: RNA binding; INVOLVED IN: protein modification process, RNA processing; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: SWAP/Surp (InterPro:IPR000061), Ubiquitin (InterPro:IPR000626); BEST Arabidopsis thaliana protein match is: SWAP (Suppressor-of-White-APricot)/surp domain-containing protein (TAIR:AT1G14640.1); Has 33373 Blast hits to 19493 proteins in 943 species: Archae - 38; Bacteria - 3212; Metazoa - 15688; Fungi - 4389; Plants - 5098; Viruses - 859; Other Eukaryotes - 4089 (source: NCBI BLink)."
AT1G15140	"oxidoreductase NAD-binding domain-containing protein; FUNCTIONS IN: electron carrier activity, oxidoreductase activity; LOCATED IN: thylakoid, chloroplast, chloroplast stroma, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Oxidoreductase FAD/NAD(P)-binding (InterPro:IPR001433), Ferredoxin reductase-type FAD-binding domain (InterPro:IPR017927), Riboflavin synthase-like beta-barrel (InterPro:IPR017938), Phenol hydroxylase reductase (InterPro:IPR001221); BEST Arabidopsis thaliana protein match is: FNR2 (FERREDOXIN-NADP(+)-OXIDOREDUCTASE 2); NADPH dehydrogenase/ oxidoreductase/ poly(U) binding (TAIR:AT1G20020.3); Has 4066 Blast hits to 4066 proteins in 971 species: Archae - 52; Bacteria - 3026; Metazoa - 11; Fungi - 136; Plants - 246; Viruses - 0; Other Eukaryotes - 595 (source: NCBI BLink)."
AT1G15640	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: root; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G15620.1); Has 88 Blast hits to 87 proteins in 7 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 88; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
AT1G16410	member of CYP79F
AT1G18670	"Encodes a cyclin-dependent kinase-like protein with a ser/thr protein kinase domain and an N-terminal myristoylation sequence.  Mutants in this gene are unable to express female sterility in response to beta-aminobutyric acid, as wild type plants do."
AT1G18910	"protein binding / zinc ion binding; FUNCTIONS IN: protein binding, zinc ion binding; EXPRESSED IN: 15 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: Zinc finger, CTCHY-type (InterPro:IPR017921), Zinc finger, CHY-type (InterPro:IPR008913), Zinc finger, RING-type (InterPro:IPR001841), Zinc finger, RING/FYVE/PHD-type (InterPro:IPR013083), Haemerythrin/HHE cation-binding motif (InterPro:IPR012312); BEST Arabidopsis thaliana protein match is: protein binding / zinc ion binding (TAIR:AT1G74770.1); Has 1162 Blast hits to 1080 proteins in 155 species: Archae - 0; Bacteria - 6; Metazoa - 545; Fungi - 104; Plants - 295; Viruses - 2; Other Eukaryotes - 210 (source: NCBI BLink)."
AT1G19720	"pentatricopeptide (PPR) repeat-containing protein; INVOLVED IN: biological_process unknown; LOCATED IN: nucleus, chloroplast, cytoplasm; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT3G57430.1); Has 22413 Blast hits to 5958 proteins in 201 species: Archae - 3; Bacteria - 14; Metazoa - 387; Fungi - 330; Plants - 20974; Viruses - 0; Other Eukaryotes - 705 (source: NCBI BLink)."
AT1G20020	Encodes a leaf-type ferredoxin:NADP(H) oxidoreductase.  It is present in both chloroplast stroma and thylakoid membranes but is more abundant in the stroma
AT1G20620	"Catalase, catalyzes the breakdown of hydrogen peroxide (H2O2) into water and oxygen."
AT1G21395	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: membrane; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G26865.1); Has 4 Blast hits to 4 proteins in 1 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
AT1G21760	This gene is predicted to encode an F-box protein that is evolutionarily conserved between Arabidopsis and other eukaryotes including S.cerevisiae and humans. It may play a role in regulating translation under conditions of temperature stress. FBP7 transcript levels are increased at high and low temperatures.
AT1G23020	"Encodes a ferric chelate reductase whose transcription is regulated by FIT1.  Expressed in the root, shoot, flower and cotyledon."
AT1G24540	member of CYP86C
AT1G25360	pentatricopeptide (PPR) repeat-containing protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: 16 plant structures; EXPRESSED DURING: 9 growth stages; CONTAINS InterPro DOMAIN/s: Pentatricopeptide repeat (InterPro:IPR002885); BEST Arabidopsis thaliana protein match is: pentatricopeptide (PPR) repeat-containing protein (TAIR:AT2G22070.1); Has 17435 Blast hits to 5337 proteins in 179 species: Archae - 2; Bacteria - 0; Metazoa - 141; Fungi - 56; Plants - 16932; Viruses - 0; Other Eukaryotes - 304 (source: NCBI BLink).
AT1G27600	"glycosyl transferase family 43 protein; FUNCTIONS IN: transferase activity, transferring glycosyl groups; INVOLVED IN: protein amino acid glycosylation; LOCATED IN: membrane; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Glycosyl transferase, family 43 (InterPro:IPR005027); BEST Arabidopsis thaliana protein match is: IRX9 (IRREGULAR XYLEM 9); transferase, transferring glycosyl groups / xylosyltransferase (TAIR:AT2G37090.1); Has 547 Blast hits to 546 proteins in 80 species: Archae - 0; Bacteria - 0; Metazoa - 381; Fungi - 0; Plants - 154; Viruses - 0; Other Eukaryotes - 12 (source: NCBI BLink)."
AT1G28430	member of CYP705A
AT1G29620	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G32720.1); Has 11 Blast hits to 11 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 11; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).
